Designator,Mid X,Mid Y,Rotation,Layer
J2,73.684315,-53.484315,0.0,top
J4,73.684315,-68.834315,0.0,top
L1,105.715,-47.86,90.0,top
L2,113.865,-46.86,90.0,top
L3,117.775,-59.85,0.0,top
L4,105.465,-71.86,270.0,top
L5,113.865,-72.86,270.0,top
L7,97.315,-46.86,90.0,top
