Designator,Mid X,Mid Y,Rotation,Layer
J3,137.4,-74.03,0.0,top
J4,137.35,-59.835,0.0,top
TP1,79.0,-37.3,0.0,top
TP10,123.55,-79.25,180.0,top
TP11,80.5,-80.65,0.0,top
TP12,123.55,-80.65,180.0,top
TP2,123.5,-73.8,180.0,top
TP3,79.0,-40.1,0.0,top
TP4,123.55,-75.15,180.0,top
TP5,79.0,-42.9,0.0,top
TP6,123.55,-76.5,180.0,top
TP7,80.5,-77.9,0.0,top
TP8,123.55,-77.85,180.0,top
TP9,80.5,-79.25,0.0,top
