Designator,Mid X,Mid Y,Rotation,Layer
J2,73.684315,-53.484315,0.0,top
J4,73.684315,-68.834315,0.0,top
L10,106.0,-65.5,270.0,top
L11,122.0,-50.0,90.0,top
L12,122.0,-65.5,270.0,top
L7,90.0,-50.0,90.0,top
L8,90.0,-65.5,270.0,top
L9,106.0,-50.0,90.0,top
