Designator,Mid X,Mid Y,Rotation,Layer
J2,123.975025,-76.471317,90.0,top
J4,136.785025,-76.416317,0.0,top
L1,86.710025,-73.896317,270.0,top
L2,99.285025,-47.855936,225.0,top
L3,86.669644,-60.471317,315.0,top
L4,112.710025,-47.896317,270.0,top
L5,86.710025,-47.896317,270.0,top
L6,125.285025,-47.855936,225.0,top
